id,x,y,sammlung
963194,-1.7786038,15.371473,ang
1564076,15.410533,6.8517303,mek
2424062,3.531844,2.0677552,mek
964099,-1.5059215,16.194952,ang
2031982,0.8557731,1.0984555,mek
2423644,-0.10657786,2.5279741,mek
1628986,1.949525,7.591446,mek
583524,4.3715053,6.993807,mek
2030975,2.913716,15.413804,mek
2018902,5.716463,15.563506,mek
962270,0.011604901,17.179796,ang
2222589,-0.3677646,1.31281,mek
539591,5.032744,4.8412395,mek
958640,-3.274748,16.139025,ang
963682,-2.801893,13.424818,ang
2030595,3.3748534,15.179767,mek
2260757,-4.547571,1.3618283,ang
1681626,1.7596877,-0.75382864,mek
1419546,5.0695457,1.4487078,mek
1702034,4.2597337,4.858913,mek
513291,4.769799,12.023332,mek
1291691,5.2703586,1.6279906,mek
1944192,-2.090918,16.339884,ang
1624787,3.8001893,7.7275295,mek
1445194,2.0660322,12.225505,mek
964081,-0.2579198,16.807177,ang
958463,-1.4514844,15.318855,ang
1605391,1.3587323,12.233295,mek
965317,-1.8998371,10.187023,ang
966408,-1.5175521,14.951544,ang
960834,-0.5985474,12.099058,ang
966578,-1.0446541,15.607745,ang
2030661,2.8462045,15.033646,mek
967364,-6.584104,11.947702,ang
1726165,3.2424552,11.785225,mek
2319193,2.17956,1.8451341,mek
1518036,3.6263347,8.095305,mek
1477851,0.63578635,3.5039992,mek
967917,-1.6331475,10.459249,ang
964806,-2.6717699,10.702527,ang
614700,3.0070581,10.744747,mek
517635,2.6657946,1.4492972,mek
1442829,-0.52483726,9.733676,mek
2276303,-6.0903335,10.233623,mek
2439160,1.8077129,10.2569475,mek
2018354,5.1055665,14.744827,mek
539874,4.9482408,5.045819,mek
958893,0.4511904,14.228096,ang
1435807,-1.2072866,9.181325,mek
2263791,5.05745,9.446431,mek
967867,-4.4926634,10.7367,ang
968178,-0.31368485,14.340376,ang
1407790,6.4803224,-1.1986748,mek
529664,2.3026843,12.882449,mek
985881,0.09213751,3.7004428,mek
741763,-2.1477523,16.403072,mek
1583899,1.6910518,5.277342,mek
1627120,5.7681985,6.944663,mek
1553242,5.0465155,8.04485,mek
1969720,4.0401983,10.352939,mek
502119,4.418491,5.2845244,mek
525557,6.1718183,10.48149,mek
967455,-2.0638118,15.5668335,ang
