id,x,y,sammlung
958461,4.817019,1.233206,ang
963287,7.032125,4.255334,ang
960814,6.463238,5.5551577,ang
966765,6.9980345,4.863592,ang
963042,7.1161895,3.9581232,ang
966936,5.5765924,0.84976995,ang
960016,6.9336057,6.1357503,ang
966779,6.1220655,3.759531,ang
967669,4.9797997,1.2770683,ang
965031,6.4202027,5.1836715,ang
960633,2.0845613,3.732452,ang
966517,4.8620143,1.2693549,ang
1065769,4.9836483,4.268056,ang
1971917,2.0287533,3.5461364,ang
959336,6.6257052,5.070263,ang
963803,1.8301004,3.9099414,ang
960371,7.003128,3.5641644,ang
961260,5.381369,3.5020695,ang
959064,6.1842775,5.8332753,ang
964058,7.543467,4.770862,ang
958893,7.2128577,3.7642033,ang
968292,7.679053,4.476213,ang
965467,3.2166986,3.8319695,ang
960957,6.327772,5.05375,ang
958370,2.4073586,2.916965,ang
967246,2.3355587,3.5373218,ang
959356,7.889101,5.570515,ang
963380,5.9456725,6.0384893,ang
960849,6.0389647,4.0535583,ang
966741,6.74017,4.737239,ang
2260478,3.70287,2.468144,ang
963966,2.248283,4.034695,ang
961181,8.097674,4.7532215,ang
1066135,3.1758237,2.5599625,ang
961918,5.554448,5.6307216,ang
960797,3.6738143,3.1235619,ang
963154,6.708859,5.9629507,ang
961358,8.097,4.677549,ang
966232,7.0425806,5.7782693,ang
966669,6.988877,5.990814,ang
966948,3.9013546,3.5627732,ang
961088,5.479733,5.897036,ang
963476,2.0760143,4.4809647,ang
965303,2.1346264,3.8908134,ang
965879,4.442473,3.2168288,ang
959550,7.313132,5.8471494,ang
967363,6.6393166,5.4059114,ang
966308,1.7859269,3.392234,ang
963415,6.5028396,5.19751,ang
968409,2.530338,5.020094,ang
965785,5.9169774,4.9741144,ang
959552,1.8000026,3.682898,ang
965920,1.4473457,3.493804,ang
966231,7.1373706,4.4003997,ang
966368,6.316325,3.8238225,ang
959992,4.0726,6.329789,ang
961755,6.615976,4.122102,ang
2262424,2.585477,1.7231214,ang
967671,6.171176,2.5805113,ang
2260001,3.878597,1.7328864,ang
961391,4.7757382,2.3072653,ang
962755,2.6623003,3.323165,ang
959447,5.5829105,5.8870173,ang
2260476,3.708307,2.0251508,ang
966409,2.748179,3.2460256,ang
961466,6.643335,5.5557375,ang
958700,1.622699,3.4855146,ang
962768,2.225007,3.6921527,ang
1065582,7.1762505,5.665763,ang
961308,7.713766,4.5968733,ang
958847,7.748909,4.4032326,ang
964864,7.874627,3.677653,ang
963762,2.1093779,4.0041876,ang
2551404,1.9980514,4.4689703,ang
1065899,7.786497,5.4230056,ang
966022,6.4675074,5.3194146,ang
1065955,2.6277926,4.6493344,ang
963322,7.6934447,5.581262,ang
963864,5.3015857,4.2614417,ang
966933,6.6125345,3.4606287,ang
963974,2.3541071,2.9109738,ang
2260774,3.8020334,1.8450521,ang
965056,5.8378644,5.9816723,ang
960667,7.7983084,4.135768,ang
962738,4.4382334,5.3488503,ang
960015,6.0223665,5.7193956,ang
961634,7.4550543,3.9571507,ang
967444,1.7364576,3.4900248,ang
959195,4.559491,5.5261574,ang
966252,4.311235,4.5342693,ang
961374,7.0432863,5.135756,ang
2260632,3.4571552,2.0315642,ang
963820,5.3083863,3.8156018,ang
961346,1.8240914,3.4785423,ang
959998,4.195141,6.2113395,ang
965954,7.3924255,4.5164676,ang
966518,6.200473,5.094,ang
967509,5.1305304,1.3673902,ang
960666,7.9253182,3.9275744,ang
966212,4.542317,1.493139,ang
966284,7.6057487,4.6395607,ang
963111,5.5173516,0.9946106,ang
965456,6.8246584,3.4292238,ang
958386,1.6684053,3.2306437,ang
966041,7.0130076,5.8945174,ang
962826,1.6043767,3.415463,ang
961207,5.9935894,4.2562447,ang
965529,6.7419887,4.631565,ang
965392,6.7235866,5.301126,ang
966683,2.6946394,4.8566403,ang
967467,7.690922,5.4814787,ang
961182,1.5980741,3.2641432,ang
959617,7.2416067,4.901028,ang
968171,7.930123,5.3608885,ang
2262483,2.5398054,2.0330963,ang
960761,4.3983717,5.1244216,ang
960007,4.0581794,6.1637044,ang
965120,1.6615264,3.4433107,ang
967780,1.7289879,3.7936893,ang
967059,6.314916,6.116477,ang
967589,4.663888,5.245316,ang
1936776,2.6157897,2.754174,ang
2259999,4.0098443,1.5959064,ang
960448,8.030363,5.499461,ang
961132,1.532505,3.6636105,ang
967820,5.755782,0.92020357,ang
2260849,3.7019794,1.9329933,ang
966611,2.4740472,5.449147,ang
961719,6.3973303,5.644422,ang
968267,2.4097276,2.1901448,ang
968086,7.1848097,5.4286942,ang
959337,7.159109,3.3379045,ang
2259992,3.4829519,1.9018685,ang
959603,7.255577,4.602248,ang
967303,5.7273235,5.695626,ang
967867,2.102737,2.335852,ang
961292,6.683681,2.5110414,ang
965451,2.4255316,5.1259055,ang
962364,7.015905,3.122604,ang
963977,5.565928,5.600244,ang
964059,6.6748695,4.404981,ang
959771,2.5688646,2.7528338,ang
963024,6.593568,3.0734143,ang
962017,6.265631,5.792168,ang
958424,4.9015822,2.7344584,ang
962717,4.5934987,4.484489,ang
963851,4.8303432,1.1679685,ang
967206,6.8275943,5.168422,ang
962378,1.7772031,3.6510887,ang
960004,4.1199594,6.21218,ang
965302,6.957781,5.492594,ang
958466,8.003373,5.439015,ang
963433,2.5970469,5.078391,ang
966096,4.3141475,4.829197,ang
966684,6.4550643,2.797231,ang
965947,6.4916687,5.484607,ang
961393,1.5637498,3.6908128,ang
965674,5.6551647,2.5787225,ang
960740,6.823401,4.883068,ang
961514,6.8246784,4.3776236,ang
966837,7.3721485,5.796107,ang
2260711,3.9258814,2.0850794,ang
958617,6.9551544,4.752537,ang
964957,6.752477,5.5027657,ang
968377,4.9482174,3.4269896,ang
961623,6.392633,5.1438174,ang
958593,2.1157584,3.2036471,ang
961225,7.0871778,4.23724,ang
963133,1.7717586,3.750749,ang
959619,6.003563,4.414038,ang
960599,7.969411,4.727041,ang
961678,7.1900554,3.8842795,ang
962534,6.902107,3.2030206,ang
2260845,3.7730892,2.1698945,ang
963722,5.5810566,1.073305,ang
960527,7.341162,4.8004856,ang
961736,7.6747365,4.369356,ang
963994,4.7158804,1.48593,ang
2260584,3.5866318,2.1908865,ang
966285,6.227034,4.037769,ang
967442,6.011609,5.3986926,ang
968389,2.5656602,3.2654,ang
959352,2.7318904,2.6425135,ang
959770,3.2645845,2.3372297,ang
2260068,3.9705837,2.3929813,ang
965374,1.530123,3.273298,ang
965877,7.3206825,5.9396586,ang
960157,7.0720687,5.7720037,ang
961650,6.7381287,5.4400187,ang
960701,5.44602,2.6847491,ang
2262423,2.704453,1.710575,ang
963392,1.8373847,3.4884427,ang
967800,7.5698385,5.4847555,ang
967483,2.2681935,2.9541416,ang
968092,6.7739406,5.3378563,ang
968397,8.20646,4.720886,ang
963535,7.8266296,5.322141,ang
965259,7.1479225,5.407672,ang
963023,7.258288,3.8737032,ang
966825,7.493285,2.6208825,ang
966020,6.072699,5.4093213,ang
966211,6.82947,5.2239614,ang
962207,1.7789713,2.9934645,ang
960835,6.666908,3.9115477,ang
961878,7.063984,4.938019,ang
958922,3.9494271,5.522027,ang
958642,8.092669,5.3913293,ang
958605,7.0581846,3.5906043,ang
965721,5.1469707,3.3621955,ang
965318,5.9295926,2.9156969,ang
967422,7.6739335,4.817002,ang
966791,1.7952632,3.6375468,ang
959584,6.4753404,4.7994647,ang
963257,1.6563445,3.2685266,ang
968349,1.5280021,3.6101866,ang
961070,1.7172327,3.4185739,ang
963720,7.613604,3.3709385,ang
964110,6.6891813,5.4894977,ang
959954,5.4340296,4.5789194,ang
2260851,3.12748,2.9618924,ang
962470,1.796265,3.2983887,ang
958757,5.5864296,0.9750762,ang
966111,7.54188,4.9919114,ang
967647,6.3363776,5.49266,ang
958387,8.202235,4.8370414,ang
