,x,y,id
238,23.98086,1.9112922,522781
239,-0.12922157,9.503132,964171
240,17.934376,-2.7437997,1876255
241,3.696939,11.521036,966203
242,4.1011915,-3.9009964,530656
243,10.508621,10.072682,566121
244,2.4724743,0.8749851,959278
245,24.066065,2.0426235,1615708
246,17.940924,-2.369799,1575587
247,-5.0701094,8.478391,959766
248,-4.58733,8.296067,1936768
249,3.8035648,7.707874,1853058
250,12.150811,10.603414,534284
251,9.461086,18.10975,961326
252,19.099726,5.997661,1574049
253,7.778018,18.481472,962432
254,-3.0835671,14.517497,962514
255,9.05162,-13.293959,2260042
256,13.136933,2.5604053,2474518
257,3.8840196,7.586756,960264
258,5.0530906,-0.60004747,555715
259,14.044162,3.7304223,501677
260,7.7139926,18.647335,961719
261,17.590294,-6.452225,1509997
262,2.7726882,0.96313936,1437494
263,-2.4308636,14.531771,967820
264,5.9455905,4.9656878,2293636
265,10.935741,10.203199,2028359
266,19.632212,17.216208,515324
267,-3.1245527,9.690783,961530
268,8.940176,18.549006,502896
269,-8.733714,-1.9044785,2262411
270,1.4912465,-4.30091,1403666
271,5.448139,2.1868725,1559537
272,18.791143,5.5395412,1543496
273,24.449926,3.7961392,525581
274,-4.841591,15.614331,966934
275,11.3047285,16.640364,968272
276,9.748202,16.31793,968248
277,4.596809,2.004763,575019
278,8.112687,16.74445,966406
279,-2.1409194,6.920156,961650
280,5.758685,0.6676989,1512420
281,19.182325,-6.0638285,2018853
282,-5.8858833,6.1786532,2039291
283,12.168953,10.618212,534182
284,2.4575903,-3.0928686,980105
285,9.535799,16.010126,968292
286,10.780141,16.910675,962493
287,-3.9875903,16.906841,963476
288,2.3308465,-4.2033453,2230308
289,2.0616188,9.982531,965891
290,9.85212,16.168587,960524
291,-5.575894,13.630752,967766
292,2.9145155,-4.4236493,1294592
293,17.99314,-10.379945,2031519
294,-4.7485733,15.800952,966546
295,12.015063,1.7619383,1716689
296,6.0886064,-3.292254,2348802
297,21.80093,-2.0349202,1966983
298,-4.9949765,12.55779,967382
299,-3.0744467,10.390615,962364
300,1.7140323,-3.7311568,1294643
301,-3.9492462,8.479716,555917
302,10.189223,14.735825,962791
303,-1.7821856,12.11653,741182
304,10.573479,14.976417,966935
305,17.070269,-6.3547163,1970951
306,-5.4766674,13.760072,573926
307,15.931202,-1.0016775,2395581
308,8.436488,17.22556,962847
309,-5.2853284,14.310601,963118
310,16.289936,-1.5099814,1442966
311,20.291985,-6.389934,2038013
312,8.864241,5.7507515,509036
313,16.973703,-8.508298,2018399
314,19.477898,17.376743,1964182
315,8.819389,-13.768822,2260726
316,9.676302,15.077712,966809
317,17.614977,-6.3368244,1605463
318,7.7008886,18.600288,966765
319,14.843022,1.4158953,1442820
320,-0.11008143,9.392026,963704
321,-2.1562917,6.937609,501331
322,17.399338,-4.271603,850693
323,-4.7167735,8.431405,961757
324,11.091539,16.359285,963179
325,19.06569,5.844335,579433
326,1.6688837,-3.6811843,2423863
327,5.4698877,0.56241316,569624
328,-5.263877,14.393012,967935
329,16.98374,-7.9113483,1448042
330,0.14611638,-3.8238192,562507
331,21.973633,-1.9799005,513307
332,5.519011,1.7691891,506512
333,18.194075,-10.626939,2032031
334,6.6582236,-1.0877293,1911515
335,-5.7430544,-6.6866975,1570219
336,8.835888,-13.175205,2260063
337,-3.977595,16.933708,962105
338,8.869381,-13.160325,2260083
339,2.6788695,-2.7995577,1358245
340,16.917837,4.695029,1499563
341,15.371185,3.9831161,800631
342,1.3867463,-3.2144804,515021
343,23.259975,-2.123982,513317
344,7.780613,18.666182,965125
345,10.872203,16.761868,966253
346,18.845596,-1.3339268,2292816
347,3.589397,-3.853488,1849337
348,-5.5203705,13.611493,958896
349,8.938637,18.56541,740933
350,19.928547,-12.560102,2018414
351,-1.891894,12.76867,959030
352,18.37597,5.4657683,1555781
353,19.173592,5.87971,1067686
354,-1.7195411,13.888272,963060
355,17.013311,-2.0401056,1399747
356,0.24712965,9.985392,959106
357,2.5481405,8.977517,961298
358,-4.425874,8.448155,967001
359,18.97155,-11.544492,2018223
360,-3.576403,8.293128,967895
361,22.892698,-2.0372932,513321
362,19.817196,-12.374822,2018325
363,13.794565,4.2157445,800623
364,6.665122,-0.9525794,1901510
365,8.823977,16.560879,964154
366,-1.0116769,9.84587,968177
367,16.863367,3.888324,2348745
368,13.999261,4.270373,571000
369,8.283338,16.749712,962548
370,-5.0596676,8.283341,963078
371,19.576153,5.1443253,582774
372,-8.386025,-2.5953474,2262558
373,-1.9478253,14.674656,966135
374,5.139543,1.213061,1937692
375,17.544718,-4.02603,1128007
376,8.971743,16.571905,961529
377,17.796059,-5.7465024,522832
378,-2.139811,8.196789,740879
379,17.752094,-5.701621,1126366
380,5.5910616,2.0848072,509703
381,22.889328,-2.043656,513322
382,13.052414,2.9242969,1569849
383,17.432678,-5.6037393,518454
384,5.9676833,4.9453626,531362
385,-5.879066,6.1877704,963956
386,-5.008652,8.235233,962449
387,9.497246,18.07753,963090
388,-0.95973164,9.687977,963077
389,-3.2588575,10.38378,967728
390,18.664122,-11.20602,2030350
391,-1.1181309,-1.8555174,515047
392,18.190807,8.097909,1603322
393,0.3842935,-2.3116844,515115
394,5.9555044,4.0250235,1816866
395,-1.1608945,10.242057,961847
396,24.549627,3.9860947,525539
397,-2.374581,14.524965,968186
398,12.709847,3.447547,960004
399,19.502926,-7.4621897,1924050
400,19.648487,-12.258081,2018359
401,-5.074246,8.4805,959767
402,12.862595,3.328968,1480313
403,3.6196663,11.457548,964155
404,-3.0462716,11.057562,963296
405,19.092089,6.246778,848620
406,6.661766,-0.9649719,543880
407,14.581206,1.7376732,961756
408,19.030289,6.2915816,850774
409,24.342255,2.6772382,522760
410,18.571215,-1.6984825,1002767
411,5.7315874,0.6375542,501825
412,-2.789152,9.491605,966779
413,15.327691,0.5226282,1442706
414,-3.3983018,15.956294,961940
415,-2.371299,8.394434,960240
416,3.5530498,-5.528805,1718021
417,5.9608355,4.0407004,1817168
418,1.8843919,10.132517,961487
419,-5.4383616,14.2687025,967909
420,9.470725,10.040258,577604
421,1.8720447,-9.94109,503464
422,8.643762,16.583437,958662
423,18.191235,8.099155,1576759
424,-3.715401,14.125288,968211
425,18.98564,5.966775,502505
426,21.904428,-2.0113482,513300
427,-1.7160859,14.350296,961206
428,14.922599,3.924281,740059
429,7.1700234,2.2235906,1699892
430,-0.9866462,9.87249,960390
431,2.0883546,-3.351533,573105
432,6.6529217,-0.94773334,1501992
433,19.157618,-6.041426,2018852
434,1.5055432,-4.854857,506409
435,0.16719444,-3.8556669,516161
436,8.122791,16.725859,963194
437,-5.6598682,-6.5991445,1564076
438,-0.23415133,-3.0491893,2424062
439,9.866349,15.711017,964099
440,9.210615,6.30735,2031982
441,7.354919,2.2990258,2423644
442,7.0858483,-3.368092,1628986
443,19.025606,5.9687424,583524
444,18.587177,-11.128088,2030975
445,-5.901706,6.179513,2018902
446,10.019946,15.949206,962270
447,9.355854,6.914148,2222589
448,10.278641,10.180692,539591
449,7.671032,18.781065,958640
450,-2.64882,9.57007,963682
451,18.87205,-11.437327,2030595
452,8.775448,-13.668386,2260757
453,3.757556,7.7522054,1681626
454,1.7077096,-3.7254038,1419546
455,-0.9334467,-1.9614265,1702034
456,22.776213,-1.9945561,513291
457,2.8855705,-4.4820065,1291691
458,8.485092,17.328806,1944192
459,19.928598,5.6663785,1624787
460,17.142176,-6.3435206,1445194
461,10.735341,15.116747,964081
462,1.0806404,10.440967,958463
463,18.348217,-5.8245006,1605391
464,-5.0369096,8.2376175,965317
465,1.4916196,10.316812,966408
466,-4.6979027,7.9840198,960834
467,10.748803,16.336277,966578
468,17.914484,-10.279851,2030661
469,-1.7299389,14.030106,967364
470,16.635187,-2.9615033,1726165
471,4.9486256,1.3793561,2319193
472,19.378925,4.8421283,1518036
473,5.989954,-0.06810945,1477851
474,-5.8353252,6.2330117,967917
475,-5.6646543,11.495603,964806
476,17.119686,-3.5261247,614700
477,6.226937,1.9611133,517635
478,14.7599745,1.5231619,1442829
479,19.90546,-12.922468,2276303
480,17.236904,-2.0083072,2439160
481,16.928263,-8.323946,2018354
482,10.116956,10.0769005,539874
483,2.4460251,9.114199,958893
484,6.7204113,-1.5174956,1435807
485,19.171598,-1.4821707,2263791
486,-3.0329762,14.46898,967867
487,1.7509878,9.711418,968178
488,3.475899,-4.832879,1407790
489,16.886953,-8.221023,529664
490,16.550932,-3.152177,985881
491,8.91793,18.573149,741763
492,5.5355015,-3.4766755,1583899
493,18.632568,-5.748008,1627120
494,18.853106,6.4695454,1553242
495,19.253447,-2.3089345,1969720
496,9.441358,10.012913,502119
497,24.476797,3.8486295,525557
498,8.821,16.598967,967455
499,-3.6301973,15.82909,741776
500,3.5473654,-5.5117354,1718032
501,5.031895,-0.61390835,578843
502,19.958061,5.494943,1882017
503,-3.0120585,9.420962,960979
504,19.019743,-11.596331,2018649
505,-1.7428571,12.157897,962155
506,12.400351,10.781539,533677
507,19.423916,-1.2555114,973762
508,-2.8501585,14.553277,963193
509,19.188854,-6.0653143,2018851
510,-0.20011349,9.843555,962716
511,8.370866,17.443317,741195
512,16.455564,-1.3965797,1442967
513,7.869948,18.657726,965513
514,15.812265,-0.93983334,1442947
515,3.6018927,11.443891,961202
516,3.871293,7.6303596,1973017
517,2.2888281,9.369132,965779
518,-5.7264094,-6.6673894,1572373
519,4.968162,2.0334723,1722626
520,4.199121,2.767891,2288975
521,6.640652,-1.1143913,523353
522,-4.71651,15.825691,966967
523,17.384197,-5.5289783,1444994
524,8.725777,16.58751,963633
525,17.202532,-1.9817739,2438021
526,-2.39747,15.2606535,965895
527,18.535023,7.2488084,2274869
528,8.353777,17.394669,959701
529,-5.489832,13.746793,962610
530,10.185776,14.63658,966454
531,12.317158,10.72173,563678
532,9.029875,17.174747,964780
533,17.39361,-2.1163235,1517373
534,-4.9813757,8.181448,959770
535,19.127268,5.974419,2026695
536,21.740665,-2.020735,1517281
537,19.962727,5.5130296,558248
538,9.49727,18.327572,963154
539,24.452,3.7846024,1858454
540,15.199198,4.0812793,507804
541,3.8328464,7.674755,1973180
542,9.137754,17.791721,959671
543,19.297386,-6.101396,2018428
544,9.989566,16.752724,960794
545,9.919787,14.988381,964128
546,6.273187,1.971687,2326789
547,-5.0357213,13.274968,960558
548,1.4415138,-3.2896264,516099
549,5.1835413,-0.36313742,741191
550,6.694566,-1.501604,501200
551,24.324205,2.4943829,525549
552,2.2930288,9.6944685,961755
553,-4.480725,14.781032,966235
554,17.8272,5.358143,1570235
555,24.390877,3.5822597,522857
556,2.1136034,-3.3849766,581321
557,10.687291,15.027357,968190
558,10.7384615,15.073057,966284
559,5.053551,0.43026954,1543989
560,-0.3509281,-3.2122428,538893
561,19.485182,17.369192,1512176
562,18.689629,7.5378957,1532782
563,24.364433,2.558111,525534
564,-3.0395682,13.614237,960898
565,10.4233055,17.216766,960976
566,2.2980077,-9.462119,2259992
567,22.820362,-1.9875605,513310
568,18.07379,-2.2821949,1575687
569,0.47203875,10.214361,960632
570,-3.6483552,14.174384,960239
571,-4.754829,8.552492,963112
572,5.8618126,2.0715203,545669
573,18.300497,-1.7309573,503858
574,1.4537427,-5.3068895,1389665
575,-5.2878046,14.350025,959921
576,9.7737875,15.846533,958619
577,18.706116,-3.7109652,1500724
578,8.814537,-5.9362264,1520046
579,13.244727,2.5993211,572738
580,8.182689,16.688179,960389
581,-1.0654687,9.813587,965234
582,5.131525,1.3359121,1864625
583,16.908138,-9.226875,1830606
584,17.06656,-6.3083863,518449
585,15.293531,-2.5413992,507791
586,9.801039,16.475588,961341
587,15.198479,-2.6072762,1584080
588,18.210804,-10.647883,2032029
589,17.77733,4.786152,2294463
590,16.9224,-1.8692929,2547095
591,18.537844,-1.8861632,1603785
592,3.71618,11.539948,961458
593,17.486044,-4.098052,2023292
594,-4.7058854,14.088958,968114
595,4.5575805,-3.8704138,819244
596,1.0688745,3.0922902,572084
597,-5.7141085,6.550159,967363
598,15.970496,-1.0215303,739399
599,-0.3029844,10.84273,960707
600,19.3173,4.3041635,1502111
601,13.519693,2.6311579,1865730
602,5.9535265,4.019945,1618698
603,8.759072,5.1631274,1722562
604,21.92153,-1.9744437,510877
605,18.719524,7.6572404,1532722
606,9.069664,-13.367046,2260594
607,18.685736,-3.7979412,501103
608,3.5520005,-5.5318737,1361753
609,14.137346,3.7198253,800619
610,16.736969,5.0199466,1629674
611,10.175819,16.687613,959002
612,15.360083,0.45778424,1433301
613,11.218933,16.479836,962984
614,17.82808,-10.149329,1970935
615,18.733711,7.692944,1532604
616,22.273153,-1.994388,510892
617,24.08159,2.0678415,1020837
618,18.975994,-1.8927509,1517282
619,15.833875,-1.0290713,1442964
620,2.5643122,-3.29349,541185
621,18.842611,6.4731,505914
622,9.864226,16.158459,966984
623,24.000961,1.9429334,1035309
624,15.464045,0.25280997,1442852
625,8.792451,-5.913926,1579244
626,16.48173,-1.75904,1970605
627,-5.554218,13.927888,964996
628,3.8079321,7.70219,567119
629,8.798259,16.96166,959007
630,-8.734862,-1.9053501,2262424
631,16.953503,-8.025074,1426438
632,19.93857,-13.289951,2018675
633,-0.61796963,-1.6215461,1865841
634,-1.7724239,12.122904,740896
635,1.1323372,3.0328112,572047
636,-3.2849941,15.806426,959104
637,14.061077,4.0720973,739530
638,-0.281754,10.859191,960667
639,9.384702,18.38308,965339
640,13.718062,4.092823,798689
641,2.1240497,-3.409336,581332
642,-2.5037909,14.549092,962057
643,16.232222,-1.4660676,993832
644,5.7948885,2.0903115,2424057
645,4.089737,2.9186642,1573301
646,10.456723,15.028929,968236
647,19.461752,-1.2282866,2013610
648,18.109283,-10.522027,2032044
649,19.13633,-2.431743,522830
650,3.271422,1.2575018,570262
651,17.319054,-5.490554,1445000
652,18.690666,-3.78102,2018447
653,18.43526,5.4594827,2011196
654,12.1410055,10.595997,514174
655,1.7257706,10.231665,966286
656,18.745153,7.6996946,1532664
657,-5.4985785,13.748874,963994
658,13.857343,4.3048253,501695
659,-4.7994676,14.3512945,1971917
660,-2.6972375,15.130019,960053
661,17.20419,-3.5021794,1500732
662,12.202003,-1.1742762,1532560
663,10.399753,10.059408,558142
664,16.744066,4.9812984,1629671
665,4.953207,0.05991853,1632313
666,9.985578,16.578487,958569
667,20.556034,-6.52404,2018802
668,-3.1384702,9.063565,959700
669,15.659672,4.1042943,501694
670,8.262282,17.086575,966856
671,-0.13988912,-3.033804,509316
672,-5.375921,14.144141,960444
673,-1.7973865,14.042793,966936
674,22.199183,-1.9873581,510888
675,18.084513,-10.491158,2018543
676,18.015255,-10.407372,2031274
677,-5.209023,8.470899,962038
678,19.496984,-7.4491653,1704410
679,20.567678,-6.5220137,2018801
680,7.09822,-3.3680828,1628990
681,18.161716,8.129866,1576743
682,10.122867,16.7859,965180
683,18.67534,-5.8827453,1693418
684,-3.6388404,8.328256,966682
685,-5.4666643,7.068416,959009
686,2.5807447,0.9499826,515433
687,-0.9427905,-1.9698738,510657
688,16.931875,4.6843596,1512718
689,2.8810983,1.0705488,2422642
690,-3.1437066,13.597307,960579
691,18.559635,7.224404,2294948
692,3.5734103,-3.851367,506995
693,18.583078,7.2511425,2257866
694,8.435548,17.3398,959182
695,-4.8247843,14.352721,966762
696,10.760884,15.096605,968086
697,10.701543,15.147413,2050147
698,-2.3701754,8.033363,963042
699,3.7436087,7.7658796,1681561
700,4.458778,1.6791633,565603
701,6.2415686,1.9691902,1872129
702,5.4771037,0.7199198,501406
703,-4.7325554,14.474421,958621
704,-5.740586,6.4612722,965784
705,19.190779,-2.367616,1969874
706,18.72486,7.6799803,1532756
707,-4.3966565,8.455371,966683
708,16.971373,-3.4408853,455051
709,8.654052,-5.7571144,542359
710,24.446045,3.7883344,525541
711,16.929966,4.697743,1840798
712,6.9506564,-3.3823295,1682643
713,17.899158,-3.1086407,461708
714,12.275571,1.9122099,2350144
715,18.608906,6.9184084,1544514
716,9.092491,-13.300878,2260050
717,8.796828,-5.9170547,740832
718,3.4651535,-4.0878873,514245
719,-5.185555,8.481283,966114
720,19.512049,5.108904,1882112
721,-2.1629488,11.664659,741093
722,10.495014,16.860203,966669
723,-0.32873595,-3.1663065,1609827
724,11.056716,10.257149,532618
725,18.509474,6.837878,1027807
726,18.606705,7.030855,1568000
727,18.228357,8.012308,1957224
728,16.884289,-9.253309,1830676
729,5.484549,-3.4938278,1865982
730,8.970638,6.072806,846782
731,-2.1166966,14.900286,968349
732,-4.6047816,7.9888372,963736
733,3.7986436,7.7127132,572844
734,18.766289,6.5422688,2547065
735,-2.719076,9.540873,958568
736,19.948595,5.471668,1791470
737,9.999901,14.95703,965260
738,13.574389,2.7666392,1682919
739,17.590662,4.9529634,1575592
740,4.220974,-3.9623077,1309900
741,12.951588,2.4682863,1012614
742,4.9021235,0.1044884,1861331
743,12.253802,1.8927172,501981
744,8.69854,-13.372062,2260657
745,19.731007,5.4544997,1067138
746,21.738562,-2.036646,1546223
747,-1.7670397,12.135004,741180
748,1.691104,9.972099,964893
749,13.975066,4.265463,571005
750,19.34396,5.1438746,1002663
751,11.979015,1.7321924,1548896
752,-4.1611757,8.549354,968267
753,18.045374,-10.446385,1445894
754,18.156826,-10.580998,2018391
755,1.7879895,10.417324,967536
756,3.0402617,1.1197401,578727
757,-4.8651147,14.076196,961846
758,-2.1841104,11.577736,741013
759,22.791912,-1.9885423,513309
760,3.6679301,1.4611393,1839270
761,7.9234858,18.270922,966423
762,10.746654,15.085814,959549
763,1.3461449,-3.1826959,1841204
764,19.893934,-12.508241,2018431
765,17.550528,-5.762056,501002
766,15.17348,-2.6301928,1584057
767,1.1821666,9.554401,959372
768,3.2839024,1.2727985,515072
769,5.7694798,0.6673244,530051
770,8.925167,16.567339,960266
771,14.254552,3.8462026,800307
772,8.572837,16.61679,966020
773,18.76105,-0.62187713,2294410
774,1.7453046,10.50519,967520
775,-3.839874,9.145349,964150
776,-0.5820489,-1.5306084,2028388
777,8.783935,5.209777,1554220
778,-5.553922,6.849571,959759
779,17.437895,-4.16325,1585749
780,14.607655,1.7116758,1865749
781,12.421429,2.026589,1438149
782,18.167522,5.403867,1913278
783,9.173201,6.319964,2222605
784,5.0030847,0.3651392,574340
785,18.622803,-11.159018,2031019
786,9.801769,15.036618,960375
787,16.295506,-8.267393,529500
788,8.632966,5.593911,1717246
789,2.9050467,1.0922335,2295008
790,8.820765,5.722365,2033149
791,9.754922,15.859097,965707
792,17.73049,4.8688154,1612421
793,12.483721,2.087669,2350853
794,9.438093,10.009615,1908068
795,8.813101,-5.9347167,1520051
796,8.931894,18.558455,741774
797,16.242702,-8.281443,1510819
798,-3.060677,10.2030735,959439
799,9.728764,16.515495,961768
800,3.883095,7.575994,958789
801,14.020017,4.2401466,501337
802,18.017199,-10.409679,2032033
803,-2.3908935,15.358686,966744
804,9.98208,14.984024,967977
805,12.826446,2.361048,958914
806,-4.65959,7.9706025,1936776
807,1.6995887,-3.8210146,504028
808,1.8398958,-9.978098,2260719
809,0.47596765,-4.0642858,501843
810,10.497174,17.47672,965414
811,-3.8757396,9.161812,965081
812,10.740387,15.122374,960244
813,-1.5976737,9.6154585,960265
814,12.366874,10.760922,1368571
815,23.278933,-2.142343,513324
816,-5.6374736,6.7343197,958450
817,-2.013236,11.993398,740894
818,17.981178,-2.2672017,1575676
819,17.760174,-3.9770443,1701537
820,7.81822,18.588413,960317
821,17.219667,-3.5301974,2434530
822,19.17736,5.7706656,1499446
823,16.63501,-1.8987614,1517244
824,18.696894,-3.7252288,825226
825,10.99743,16.366152,965304
826,14.206595,3.9333963,801437
827,-2.9983008,14.652267,962367
828,5.857604,3.844824,1617798
829,-3.5370543,15.902168,966791
830,9.304794,18.197412,962186
831,3.0103421,-4.396037,1421631
